Alpha CL CD
1.699721448467966525e+02 -3.429336712091263784e-01 6.064038459312635215e-02
1.709749303621169929e+02 -3.098491411743015678e-01 4.921427178313582396e-02
1.719777158774373333e+02 -2.763850018922253682e-01 3.895300677555622870e-02
1.729805013927576738e+02 -2.425822516909063586e-01 2.986916106220389305e-02
1.739832869080779574e+02 -2.084823037448666483e-01 2.197386363094649617e-02
1.749860724233982978e+02 -1.741269353381136309e-01 1.527678733100738991e-02
1.759888579387186383e+02 -1.395582366810358688e-01 9.786137021746955239e-03
1.769916434540389787e+02 -1.048185593439020097e-01 5.508639521724009551e-03
1.779944289693593191e+02 -6.995046437017343743e-02 2.449535365328226084e-03
1.789972144846796596e+02 -3.499667013317261238e-02 6.125723834780531611e-04
1.800000000000000000e+02 -2.449293598294706414e-16 1.111210718995891900e-09
